SKU,FILIAL,VELOCIDADE_VENDA,ALVO,TRANSITO,EST_DISP,EST_TOTAL,CONT_RUPTURA,CONT_FALTA,CONT_EXCESSO,VOLUME_EXCESSO,DATA
25.34.2187-0005-TAM_2,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
25.34.2187-0005-TAM_4,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
25.34.2187-0005-TAM_5,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
25.34.2193-01026-TAM_3,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
25.34.2193-01026-TAM_4,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
25.34.2352-0005-TAM_1,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
25.34.2352-0005-TAM_2,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
25.34.2352-0005-TAM_3,ANIMALE ALPHAVILLE CM,0.0,1.0,1.0,0.0,1.0,1,0,0,0.0,2025-08-16
25.34.2384-0005-TAM_1,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
25.34.2384-0005-TAM_2,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
25.34.2420-10056-TAM_1,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
25.34.2420-10056-TAM_4,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
25.34.2446-0003-TAM_1,ANIMALE ALPHAVILLE CM,0.0,1.0,1.0,0.0,1.0,1,0,0,0.0,2025-08-16
25.34.2446-0003-TAM_4,ANIMALE ALPHAVILLE CM,0.0,1.0,1.0,0.0,1.0,1,0,0,0.0,2025-08-16
25.34.2446-0005-TAM_1,ANIMALE ALPHAVILLE CM,0.14285714285714285,2.0,1.0,0.0,1.0,1,0,0,0.0,2025-08-16
25.34.2446-0005-TAM_3,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
25.34.2451-0011-TAM_1,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
25.34.2451-0011-TAM_2,ANIMALE ALPHAVILLE CM,0.14285714285714285,2.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
25.34.2465-10058-TAM_3,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
25.34.2467-0101-TAM_2,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
25.34.2467-0101-TAM_3,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
25.34.2467-0101-TAM_4,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
25.34.2471-0101-TAM_4,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
25.34.2472-1531-TAM_2,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
25.34.2472-1531-TAM_3,ANIMALE ALPHAVILLE CM,0.14285714285714285,2.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
25.34.2472-1531-TAM_5,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
25.34.2473-1531-TAM_4,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
25.34.2473-1531-TAM_6,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
25.34.2483-09032-TAM_2,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
25.34.2483-09032-TAM_3,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
25.34.2485-10056-TAM_1,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
25.34.2485-10056-TAM_4,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
25.34.2554-0801-TAM_4,ANIMALE ALPHAVILLE CM,0.0,1.0,2.0,0.0,2.0,1,0,0,0.0,2025-08-16
25.34.2554-0801-TAM_5,ANIMALE ALPHAVILLE CM,0.0,1.0,2.0,0.0,2.0,1,0,0,0.0,2025-08-16
25.34.2561-0203-TAM_1,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
25.34.2561-0203-TAM_2,ANIMALE ALPHAVILLE CM,0.14285714285714285,2.0,1.0,0.0,1.0,1,0,0,0.0,2025-08-16
25.34.2561-0203-TAM_3,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
25.34.2562-0005-TAM_4,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
25.34.2679-0105-TAM_3,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
25.34.2682-1531-TAM_4,ANIMALE ALPHAVILLE CM,0.125,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
25.34.2684-0105-TAM_2,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
25.34.2684-0105-TAM_4,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
25.34.2684-0105-TAM_5,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
25.34.2691-0003-TAM_1,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
25.34.2691-0003-TAM_2,ANIMALE ALPHAVILLE CM,0.14285714285714285,2.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
25.34.2694-11063-TAM_2,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
25.34.2696-1531-TAM_2,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
25.34.2696-1531-TAM_3,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
25.34.2696-1531-TAM_5,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
25.34.2708-0105-TAM_1,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
25.34.2708-0105-TAM_2,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
25.34.2711-1531-TAM_2,ANIMALE ALPHAVILLE CM,0.14285714285714285,2.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
25.34.2723-11076-TAM_2,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
25.34.2723-11076-TAM_3,ANIMALE ALPHAVILLE CM,0.14285714285714285,2.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
25.34.2723-11076-TAM_4,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
25.34.2724-0005-TAM_2,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
25.34.2724-0005-TAM_5,ANIMALE ALPHAVILLE CM,0.14285714285714285,2.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
25.34.2742-5199-TAM_2,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
25.34.2756-11076-TAM_2,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
25.34.2756-11076-TAM_3,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
25.34.2756-11076-TAM_4,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
25.34.2756-11076-TAM_5,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.05.1675-0005-TAM_4,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.05.1676-10049-TAM_3,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.05.1693-10048-TAM_4,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.05.1694-09036-TAM_3,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.05.1694-09036-TAM_4,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.05.1695-10045-TAM_2,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.05.1695-10045-TAM_3,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.05.1744-0702-TAM_2,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.05.1744-0702-TAM_3,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.05.1746-10056-TAM_2,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.05.1750-04349-TAM_2,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.05.1750-04349-TAM_5,ANIMALE ALPHAVILLE CM,0.09090909090909091,2.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.05.1760-0101-TAM_1,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.05.1762-01026-TAM_2,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.05.1766-0005-TAM_3,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.05.1766-0005-TAM_4,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.05.1767-10056-TAM_1,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.05.1767-10056-TAM_3,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.05.1768-0011-TAM_3,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.05.1771-0002-TAM_2,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.05.1771-0002-TAM_3,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.05.1785-52547-TAM_5,ANIMALE ALPHAVILLE CM,0.0,1.0,2.0,0.0,2.0,1,0,0,0.0,2025-08-16
52.05.1799-0200-TAM_1,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.05.1804-11074-TAM_4,ANIMALE ALPHAVILLE CM,0.14285714285714285,2.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.05.1804-11076-TAM_1,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.05.1804-11076-TAM_2,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.05.1804-11076-TAM_3,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.05.1804-11076-TAM_4,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.05.1822-52555-TAM_4,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.05.1822-52555-TAM_5,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.05.1831-0002-TAM_3,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.05.1831-0002-TAM_4,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.05.1832-0002-TAM_2,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.05.1832-0002-TAM_3,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.05.1838-1531-TAM_3,ANIMALE ALPHAVILLE CM,0.14285714285714285,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.05.1842-11067-TAM_1,ANIMALE ALPHAVILLE CM,0.07692307692307693,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.05.1842-11067-TAM_3,ANIMALE ALPHAVILLE CM,0.18181818181818182,2.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.05.1852-0002-TAM_1,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.05.1856-6213-TAM_4,ANIMALE ALPHAVILLE CM,0.0,1.0,2.0,0.0,2.0,1,0,0,0.0,2025-08-16
52.06.0802-0003-TAM_2,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.06.0802-0003-TAM_3,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.06.0846-0003-TAM_1,ANIMALE ALPHAVILLE CM,0.14285714285714285,2.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.06.0864-0003-TAM_1,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.08.0808-03349-TAM_2,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.08.0808-03349-TAM_3,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.08.0828-11055-TAM_1,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.08.0828-11055-TAM_3,ANIMALE ALPHAVILLE CM,0.14285714285714285,2.0,1.0,0.0,1.0,1,0,0,0.0,2025-08-16
52.10.5307-10056-TAM_1,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.10.5307-10056-TAM_3,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.10.5363-11054-TAM_1,ANIMALE ALPHAVILLE CM,0.14285714285714285,2.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.10.5373-11063-TAM_2,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.10.5401-2028-TAM_3,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.10.5426-11076-TAM_3,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.10.5426-11076-TAM_4,ANIMALE ALPHAVILLE CM,0.14285714285714285,2.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.10.5426-11076-TAM_5,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.10.5443-0024-TAM_4,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.5832-11055-TAM_3,ANIMALE ALPHAVILLE CM,0.14285714285714285,2.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.5866-11055-TAM_1,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.5867-0003-TAM_2,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.5915-04358-TAM_2,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.5916-03031-TAM_2,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.5963-04349-TAM_2,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.5963-04349-TAM_3,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.6037-10064-TAM_5,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.6043-0010-TAM_1,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.6090-0003-TAM_2,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.6090-0003-TAM_3,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.6090-0005-TAM_2,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.6090-0005-TAM_3,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.6093-10056-TAM_3,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.6094-04349-TAM_4,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.6094-09032-TAM_2,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.6094-09032-TAM_3,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.6119-50460-TAM_2,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.6119-50460-TAM_3,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.6142-10056-TAM_3,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.6195-11062-TAM_2,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.6195-11074-TAM_1,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.6195-11074-TAM_2,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.6197-11055-TAM_3,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.6210-04343-TAM_1,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.6210-04343-TAM_2,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.6212-11055-TAM_2,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.6219-0003-TAM_1,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.6227-0600-TAM_1,ANIMALE ALPHAVILLE CM,0.14285714285714285,2.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.6338-52594-TAM_4,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.13.6391-0030-TAM_1,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.15.1636-11055-TAM_1,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.15.1701-0003-TAM_4,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.15.1704-6210-TAM_3,ANIMALE ALPHAVILLE CM,0.09090909090909091,2.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.15.1705-0024-TAM_1,ANIMALE ALPHAVILLE CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
52.39.0391-11065-TAM_1,ANIMALE ALPHAVILLE CM,0.14285714285714285,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1469-0005-TAM_3,ANIMALE ARACAJU CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1474-0005-TAM_3,ANIMALE ARACAJU CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1625-0005-TAM_4,ANIMALE ARACAJU CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1702-10057-TAM_3,ANIMALE ARACAJU CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1704-0005-TAM_1,ANIMALE ARACAJU CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1704-0005-TAM_2,ANIMALE ARACAJU CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1770-0105-TAM_3,ANIMALE ARACAJU CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1772-0005-TAM_2,ANIMALE ARACAJU CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1772-0005-TAM_3,ANIMALE ARACAJU CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1788-1531-TAM_2,ANIMALE ARACAJU CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1795-10056-TAM_2,ANIMALE ARACAJU CM,0.14285714285714285,2.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1795-10056-TAM_4,ANIMALE ARACAJU CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1798-01026-TAM_4,ANIMALE ARACAJU CM,0.14285714285714285,2.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1804-11055-TAM_2,ANIMALE ARACAJU CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1810-0005-TAM_4,ANIMALE ARACAJU CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1811-0005-TAM_3,ANIMALE ARACAJU CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1820-0005-TAM_6,ANIMALE ARACAJU CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.01.1821-1100-TAM_5,ANIMALE ARACAJU CM,0.0,1.0,2.0,0.0,2.0,1,0,0,0.0,2025-08-16
03.01.1839-1531-TAM_1,ANIMALE ARACAJU CM,0.0,1.0,2.0,0.0,2.0,1,0,0,0.0,2025-08-16
03.01.1839-1531-TAM_2,ANIMALE ARACAJU CM,0.0,1.0,2.0,0.0,2.0,1,0,0,0.0,2025-08-16
03.01.1844-1531-TAM_2,ANIMALE ARACAJU CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.04.0506-0005-TAM_5,ANIMALE ARACAJU CM,0.14285714285714285,2.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.04.0513-09032-TAM_1,ANIMALE ARACAJU CM,0.0,1.0,1.0,0.0,1.0,1,0,0,0.0,2025-08-16
03.04.0513-09032-TAM_2,ANIMALE ARACAJU CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.04.0513-09032-TAM_3,ANIMALE ARACAJU CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.04.0533-0201-TAM_2,ANIMALE ARACAJU CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
03.07.1530-04356-TAM_1,ANIMALE ARACAJU CM,0.0,1.0,2.0,0.0,2.0,1,0,0,0.0,2025-08-16
03.61.0100-0203-TAM_3,ANIMALE ARACAJU CM,0.0,1.0,2.0,0.0,2.0,1,0,0,0.0,2025-08-16
07.20.7155-10053-TAM_3,ANIMALE ARACAJU CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7281-0005-TAM_3,ANIMALE ARACAJU CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7309-0005-TAM_2,ANIMALE ARACAJU CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7425-10056-TAM_2,ANIMALE ARACAJU CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7425-10056-TAM_3,ANIMALE ARACAJU CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7428-1407-TAM_3,ANIMALE ARACAJU CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7435-1407-TAM_2,ANIMALE ARACAJU CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7435-1407-TAM_3,ANIMALE ARACAJU CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7445-50457-TAM_2,ANIMALE ARACAJU CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7463-09032-TAM_4,ANIMALE ARACAJU CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7473-10056-TAM_2,ANIMALE ARACAJU CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7505-50460-TAM_3,ANIMALE ARACAJU CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
07.20.7505-50460-TAM_5,ANIMALE ARACAJU CM,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,2025-08-16
